unit1_x,unit1_y,unit1_z,unit1_yaw,unit2_yaw,road_wheel_angle,curvature,unit1_pitch,unit1_velocity,left_boundary_x,left_boundary_y,right_boundary_x,right_boundary_y,s
-17.873364,349.180373,228.193156,-2.074572,-1.934573,-0.251510,-0.055859,-0.001720,2.785699,-15.161586,347.685600,-20.853542,350.823092,9.244200
-17.921590,349.093456,228.193244,-2.080146,-1.937312,-0.253375,-0.056291,-0.001687,2.785699,-15.207698,347.577733,-20.899708,350.756751,9.343600
-17.970302,349.006810,228.193331,-2.085763,-1.940100,-0.255190,-0.056713,-0.001654,2.785699,-15.255127,347.470299,-20.946082,350.690797,9.443000
-18.019501,348.920440,228.193417,-2.091420,-1.942936,-0.256955,-0.057123,-0.001621,2.785699,-15.303022,347.362838,-20.992667,350.625225,9.542400
-18.069190,348.834351,228.193502,-2.097118,-1.945821,-0.258670,-0.057521,-0.001588,2.785699,-15.351985,347.255691,-21.039459,350.560037,9.641800
-18.119370,348.748547,228.193586,-2.102855,-1.948754,-0.260335,-0.057909,-0.001555,2.785699,-15.401688,347.148687,-21.086467,350.495235,9.741200
-18.170043,348.663034,228.193670,-2.108630,-1.951734,-0.261949,-0.058285,-0.001522,2.785699,-15.452199,347.041871,-21.133679,350.430809,9.840600
-18.221211,348.577816,228.193754,-2.114442,-1.954763,-0.263514,-0.058649,-0.001489,2.785699,-15.503725,346.935378,-21.181104,350.366764,9.940000
-18.272875,348.492897,228.193837,-2.120289,-1.957838,-0.265028,-0.059003,-0.001456,2.785699,-15.555799,346.828940,-21.228737,350.303089,10.039400
-18.325036,348.408283,228.193921,-2.126171,-1.960960,-0.266492,-0.059345,-0.001423,2.785699,-15.609158,346.723014,-21.276584,350.239791,10.138800
-18.377695,348.323978,228.194004,-2.132087,-1.964129,-0.267906,-0.059675,-0.001390,2.785699,-15.662877,346.617039,-21.324638,350.176865,10.238200
-18.430853,348.239986,228.194088,-2.138034,-1.967343,-0.269271,-0.059994,-0.001357,2.785699,-15.718006,346.511690,-21.372905,350.114303,10.337600
-18.484511,348.156314,228.194172,-2.144013,-1.970604,-0.270585,-0.060302,-0.001324,2.785699,-15.773559,346.406351,-21.421386,350.052114,10.437000
-18.538670,348.072964,228.194257,-2.150022,-1.973911,-0.271850,-0.060598,-0.001291,2.785699,-15.830281,346.301509,-21.470077,349.990287,10.536400
-18.593330,347.989942,228.194342,-2.156059,-1.977262,-0.273065,-0.060883,-0.001257,2.785699,-15.887670,346.196857,-21.518983,349.928819,10.635800
-18.648491,347.907252,228.194428,-2.162125,-1.980659,-0.274231,-0.061156,-0.001224,2.785699,-15.945983,346.092567,-21.568097,349.867714,10.735200
-18.704154,347.824900,228.194515,-2.168217,-1.984099,-0.275347,-0.061418,-0.001190,2.785699,-16.005206,345.988652,-21.617424,349.806963,10.834600
-18.760318,347.742888,228.194603,-2.174334,-1.987584,-0.276415,-0.061669,-0.001156,2.785699,-16.065114,345.884969,-21.666966,349.746565,10.934000
-18.816984,347.661223,228.194692,-2.180476,-1.991112,-0.277434,-0.061908,-0.001122,2.785699,-16.126165,345.781842,-21.716720,349.686521,11.033400
-18.874152,347.579907,228.194782,-2.186641,-1.994683,-0.278404,-0.062136,-0.001088,2.785699,-16.187668,345.678805,-21.766695,349.626827,11.132800
-18.931821,347.498947,228.194873,-2.192829,-1.998298,-0.279326,-0.062353,-0.001054,2.785699,-16.250534,345.576512,-21.816880,349.567482,11.232200
-18.989990,347.418345,228.194965,-2.199037,-2.001954,-0.280200,-0.062559,-0.001019,2.785699,-16.313706,345.474229,-21.867282,349.508478,11.331600
-19.048660,347.338106,228.195059,-2.205265,-2.005652,-0.281026,-0.062753,-0.000985,2.785699,-16.378292,345.372764,-21.917901,349.449814,11.431000
-19.107828,347.258235,228.195154,-2.211512,-2.009392,-0.281805,-0.062937,-0.000950,2.785699,-16.443256,345.271379,-21.968734,349.391489,11.530400
-19.167496,347.178736,228.195250,-2.217776,-2.013172,-0.282537,-0.063109,-0.000915,2.785699,-16.509418,345.170692,-22.019791,349.333501,11.629800
-19.227661,347.099613,228.195348,-2.224058,-2.016993,-0.283221,-0.063271,-0.000879,2.785699,-16.576156,345.070247,-22.071062,349.275849,11.729200
-19.288322,347.020869,228.195447,-2.230354,-2.020853,-0.283860,-0.063421,-0.000843,2.785699,-16.643882,344.970380,-22.122560,349.218527,11.828600
-19.349478,346.942510,228.195548,-2.236665,-2.024753,-0.284452,-0.063561,-0.000807,2.785699,-16.712368,344.870924,-22.174271,349.161531,11.928000
-19.411129,346.864538,228.195650,-2.242990,-2.028692,-0.284999,-0.063690,-0.000771,2.785699,-16.781649,344.771917,-22.226213,349.104869,12.027400
-19.473271,346.786959,228.195753,-2.249327,-2.032670,-0.285500,-0.063808,-0.000734,2.785699,-16.851863,344.673490,-22.278383,349.048536,12.126800
-19.535905,346.709775,228.195858,-2.255675,-2.036685,-0.285956,-0.063916,-0.000697,2.785699,-16.922683,344.575394,-22.330779,348.992523,12.226200
-19.599027,346.632990,228.195965,-2.262033,-2.040737,-0.286368,-0.064013,-0.000659,2.785699,-16.994596,344.478039,-22.383401,348.936829,12.325600
-19.662637,346.556609,228.196073,-2.268400,-2.044826,-0.286736,-0.064100,-0.000622,2.785699,-17.066935,344.380891,-22.436248,348.881450,12.425000
-19.726732,346.480634,228.196182,-2.274776,-2.048951,-0.287060,-0.064177,-0.000583,2.785699,-17.140518,344.284642,-22.489319,348.826386,12.524400
-19.791311,346.405070,228.196293,-2.281158,-2.053112,-0.287340,-0.064243,-0.000545,2.785699,-17.214356,344.188483,-22.542621,348.771630,12.623800
-19.856371,346.329920,228.196405,-2.287547,-2.057309,-0.287578,-0.064299,-0.000506,2.785699,-17.289578,344.093383,-22.596148,348.717184,12.723200
-19.921910,346.255187,228.196518,-2.293941,-2.061540,-0.287773,-0.064346,-0.000466,2.785699,-17.364998,343.998336,-22.649910,348.663048,12.822600
-19.987925,346.180875,228.196632,-2.300338,-2.065803,-0.287927,-0.064382,-0.000426,2.785699,-17.441724,343.904336,-22.703904,348.609212,12.922000
-20.054414,346.106987,228.196748,-2.306739,-2.070102,-0.288039,-0.064408,-0.000385,2.785699,-17.518730,343.810477,-22.758126,348.555676,13.021400
-20.121376,346.033526,228.196864,-2.313142,-2.074433,-0.288110,-0.064425,-0.000344,2.785699,-17.596900,343.717571,-22.812584,348.502441,13.120800
-20.188806,345.960495,228.196982,-2.319547,-2.078797,-0.288140,-0.064432,-0.000303,2.785699,-17.675461,343.624930,-22.867274,348.449503,13.220200
-20.256703,345.887898,228.197100,-2.325951,-2.083191,-0.288131,-0.064430,-0.000261,2.785699,-17.755040,343.533155,-22.922203,348.396857,13.319600
-20.325063,345.815737,228.197219,-2.332355,-2.087618,-0.288082,-0.064418,-0.000218,2.785699,-17.835114,343.441764,-22.977369,348.344505,13.419000
-20.393884,345.744015,228.197338,-2.338757,-2.092074,-0.287994,-0.064398,-0.000175,2.785699,-17.916080,343.351152,-23.032773,348.292441,13.518400
-20.463162,345.672736,228.197458,-2.345157,-2.096561,-0.287867,-0.064368,-0.000131,2.785699,-17.997631,343.261039,-23.088419,348.240671,13.617800
-20.532895,345.601901,228.197578,-2.351553,-2.101077,-0.287703,-0.064329,-0.000087,2.785699,-18.079955,343.171627,-23.144301,348.189177,13.717200
-20.603080,345.531513,228.197699,-2.357945,-2.105621,-0.287501,-0.064281,-0.000042,2.785699,-18.162941,343.082816,-23.200432,348.137975,13.816600
-20.673713,345.461575,228.197819,-2.364332,-2.110194,-0.287262,-0.064225,0.000004,2.785699,-18.246592,342.994628,-23.256803,348.087050,13.916000
-20.744791,345.392089,228.197939,-2.370713,-2.114795,-0.286987,-0.064160,0.000050,2.785699,-18.330973,342.907143,-23.313415,348.036402,14.015400
-20.816311,345.323059,228.198059,-2.377087,-2.119422,-0.286676,-0.064086,0.000097,2.785699,-18.415921,342.820213,-23.370287,347.986046,14.114800
-20.888269,345.254485,228.198178,-2.383453,-2.124076,-0.286330,-0.064004,0.000144,2.785699,-18.501653,342.734078,-23.427416,347.935974,14.214200
-20.960661,345.186370,228.198297,-2.389811,-2.128755,-0.285948,-0.063914,0.000193,2.785699,-18.587865,342.648430,-23.484788,347.886173,14.313600
-21.033485,345.118717,228.198415,-2.396159,-2.133459,-0.285533,-0.063816,0.000241,2.785699,-18.674906,342.563662,-23.542415,347.836648,14.413000
-21.106737,345.051527,228.198532,-2.402497,-2.138188,-0.285084,-0.063710,0.000291,2.785699,-18.762348,342.479325,-23.600288,347.787386,14.512400
-21.180413,344.984802,228.198648,-2.408824,-2.142941,-0.284602,-0.063596,0.000342,2.785699,-18.850657,342.395942,-23.658417,347.738397,14.611800
-21.254509,344.918544,228.198762,-2.415140,-2.147717,-0.284087,-0.063475,0.000393,2.785699,-18.939298,342.312937,-23.716797,347.689677,14.711200
-21.329022,344.852755,228.198874,-2.421443,-2.152516,-0.283540,-0.063346,0.000445,2.785699,-19.028830,342.230953,-23.775436,347.641222,14.810600
-21.403947,344.787436,228.198985,-2.427733,-2.157337,-0.282961,-0.063209,0.000497,2.785699,-19.118633,342.149304,-23.834331,347.593035,14.910000
-21.479281,344.722590,228.199093,-2.434009,-2.162179,-0.282352,-0.063066,0.000551,2.785699,-19.209341,342.068732,-23.893480,347.545106,15.009400
-21.555021,344.658217,228.199200,-2.440270,-2.167041,-0.281712,-0.062915,0.000605,2.785699,-19.300270,341.988457,-23.952888,347.497435,15.108800
-21.631161,344.594319,228.199303,-2.446516,-2.171925,-0.281042,-0.062757,0.000660,2.785699,-19.392112,341.909308,-24.012560,347.450032,15.208200
-21.707698,344.530897,228.199404,-2.452746,-2.176827,-0.280343,-0.062593,0.000716,2.785699,-19.484132,341.830425,-24.072487,347.402881,15.307600
-21.784629,344.467953,228.199502,-2.458959,-2.181749,-0.279615,-0.062421,0.000773,2.785699,-19.577064,341.752709,-24.132682,347.355993,15.407000
-21.861949,344.405487,228.199597,-2.465155,-2.186689,-0.278859,-0.062243,0.000830,2.785699,-19.670140,341.675235,-24.193136,347.309356,15.506400
-21.939653,344.343500,228.199688,-2.471333,-2.191647,-0.278076,-0.062059,0.000888,2.785699,-19.764117,341.598957,-24.253851,347.262973,15.605800
-22.017739,344.281994,228.199775,-2.477492,-2.196621,-0.277265,-0.061869,0.000948,2.785699,-19.858210,341.522906,-24.314842,347.216852,15.705200
-22.096201,344.220970,228.199859,-2.483632,-2.201613,-0.276428,-0.061672,0.001008,2.785699,-19.953187,341.448071,-24.376090,347.170975,15.804600
-22.175036,344.160428,228.199938,-2.489752,-2.206620,-0.275564,-0.061469,0.001068,2.785699,-20.048260,341.373454,-24.437612,347.125358,15.904000
-22.254240,344.100368,228.200012,-2.495852,-2.211643,-0.274675,-0.061260,0.001130,2.785699,-20.144197,341.300065,-24.499412,347.080005,16.003400
-22.333807,344.040792,228.200082,-2.501931,-2.216680,-0.273762,-0.061046,0.001193,2.785699,-20.240216,341.226894,-24.561481,347.034904,16.102800
-22.413735,343.981700,228.200147,-2.507988,-2.221732,-0.272823,-0.060826,0.001256,2.785699,-20.337067,341.154957,-24.623821,346.990051,16.202200
-22.494018,343.923092,228.200206,-2.514023,-2.226797,-0.271861,-0.060601,0.001321,2.785699,-20.433993,341.083241,-24.686428,346.945443,16.301600
-22.574653,343.864969,228.200260,-2.520035,-2.231874,-0.270876,-0.060370,0.001386,2.785699,-20.531714,341.012751,-24.749310,346.901083,16.401000
-22.655636,343.807330,228.200308,-2.526024,-2.236964,-0.269867,-0.060134,0.001452,2.785699,-20.629509,340.942495,-24.812464,346.856969,16.500400
-22.736961,343.750177,228.200350,-2.531989,-2.242066,-0.268837,-0.059893,0.001519,2.785699,-20.728060,340.873452,-24.875892,346.813104,16.599800
-22.818626,343.693509,228.200386,-2.537930,-2.247179,-0.267784,-0.059647,0.001587,2.785699,-20.826688,340.804663,-24.939591,346.769479,16.699200
-22.900624,343.637326,228.200415,-2.543847,-2.252303,-0.266710,-0.059396,0.001656,2.785699,-20.926028,340.737059,-25.003565,346.726105,16.798600
-22.982953,343.581628,228.200437,-2.549738,-2.257437,-0.265616,-0.059140,0.001726,2.785699,-21.025449,340.669738,-25.067815,346.682970,16.898000
-23.065608,343.526415,228.200451,-2.555604,-2.262580,-0.264501,-0.058880,0.001797,2.785699,-21.125539,340.603574,-25.132340,346.640081,16.997400
-23.148585,343.471687,228.200459,-2.561443,-2.267731,-0.263367,-0.058615,0.001868,2.785699,-21.225720,340.537729,-25.197142,346.597431,17.096800
-23.231879,343.417443,228.200459,-2.567256,-2.272891,-0.262213,-0.058346,0.001941,2.785699,-21.326516,340.472996,-25.262222,346.555027,17.196200
-23.315487,343.363683,228.200451,-2.573042,-2.278059,-0.261040,-0.058073,0.002014,2.785699,-21.427420,340.408618,-25.327580,346.512865,17.295600
